3232,Linus Gechter,GER,DF,18
3233,Rune Jarstein,NOR,GK,38
3234,Robert Kwasigroch,GER,GK,18
3235,Deyovaisio Zeefuik,NED,DF,24
3236,Maya Yoshida,JPN,DF,34
3237,Tom Krauß,GER,MF,21
3238,Alexander Schwolow,GER,GK,30
3239,Marius Bülter,GER,"FW,MF",29
3240,Cédric Brunner,SUI,DF,28
3241,Simon Terodde,GER,FW,34
3242,Alex Král,CZE,MF,24
3243,Henning Matriciani,GER,DF,22
3244,Dominick Drexler,GER,"MF,FW",32
3245,Thomas Ouwejan,NED,DF,26
3246,Tobias Mohr,GER,"DF,MF",27
3247,Florian Flick,GER,MF,22
3248,Jordan Larsson,SWE,"FW,MF",25
3249,Sebastian Polter,GER,"FW,MF",31
3250,Danny Latza,GER,MF,33
3251,Florent Mollet,FRA,MF,31
3252,Rodrigo Zalazar,URU,"MF,FW",23
3253,Kenan Karaman,TUR,FW,28
3254,Sepp van den Berg,NED,DF,21
3255,Soichiro Kozuki,JPN,"FW,MF",22
3256,Jere Uronen,FIN,DF,28
3257,Malick Thiaw,GER,DF,21
3258,Leo Greiml,AUT,DF,21
3259,Ralf Fährmann,GER,GK,34
3260,Moritz Jenz,GER,DF,23
3261,Tim Skarke,GER,"MF,FW",26
3262,Mehmet-Can Aydin,GER,DF,20
3263,Michael Frey,SUI,FW,28
3264,Marcin Kamiński,POL,DF,31
3265,Éder Álvarez Balanta,COL,MF,29
3266,Kerim Calhanoglu,GER,DF,20
3267,Andreas Ivan,ROU,MF,28
3268,Timothée Kolodziejczak,FRA,DF,31
3269,Sidi Sané,GER,FW,19
3270,Justin Heekeren,GER,GK,22
3271,Keke Maximilian Topp,GER,FW,18
3272,Joey Paul Müller,GER,MF,22
3273,Julius Schell,GER,MF,23
